Delta Averaged,Theta Averaged,Alpha Averaged,Beta Averaged,Gamma Averaged,Mean Delta 10sec,Median Delta 10sec,Sum Delta 10sec,STDEV Delta 10sec,Relaxed,Time Averaged,Funny/Happy
0.0363308479,0.359799634,0.162423831,0.247042814,0.194402879,0.03596948574,0.0328816618,4.712002632,0.01384233077,1,491.4520473,0
0.0324343033,0.342816916,0.166132841,0.254102439,0.204513521,0.03555297836,0.0326691176,4.657440165,0.0130958901,1,491.5952687,0
0.0305935157,0.331897072,0.162864778,0.260012507,0.214632124,0.03518756219,0.0326517039,4.609570647,0.01254565049,1,491.7316971,0
0.0303276404,0.330995543,0.156812963,0.26215485,0.219708995,0.03489007567,0.0325542583,4.570599913,0.01218751349,1,491.8597538,0
0.0314720313,0.335233057,0.152452976,0.261237989,0.219603946,0.03461999307,0.0324343033,4.535219093,0.01186141816,1,491.990067,0
0.0335468196,0.342427304,0.149164396,0.258053005,0.21680846,0.03436308183,0.0324343033,4.501563719,0.01150953678,1,492.1330976,0
0.035679846,0.347851131,0.144177668,0.259640276,0.212651074,0.03411623049,0.0324343033,4.469226195,0.01112245371,1,492.270179,0
0.0368562338,0.350313457,0.14018335,0.264324988,0.208321965,0.03387554639,0.0324343033,4.437696577,0.01070861586,1,492.4052271,0
0.0365784056,0.354103735,0.137890921,0.267905763,0.203521174,0.03364008283,0.0324343033,4.406850851,0.01029645712,1,492.5502964,0
0.0355023579,0.354305337,0.135523533,0.271323244,0.203345518,0.03343123452,0.0324343033,4.379491722,0.009971527739,1,492.6894826,0
0.0348202533,0.346100239,0.132633233,0.278327654,0.208118599,0.03329386088,0.0324343033,4.361495775,0.009825303997,1,492.8317063,0
0.0347418446,0.329565442,0.126927701,0.291218034,0.21754697,0.0332260893,0.0324343033,4.352617698,0.009784062895,1,492.9764198,0
0.0344864454,0.308727509,0.118926247,0.31202902,0.225830759,0.03320103352,0.0324343033,4.349335391,0.009776540108,1,493.1135503,0
0.0336580835,0.292135622,0.1090968318,0.336085605,0.229023863,0.03319547253,0.0324343033,4.348606901,0.009776067748,1,493.2520808,0
0.0321820533,0.280277255,0.100850993,0.357152824,0.2295369,0.03318912632,0.0323338005,4.347775548,0.009776456678,1,493.3866201,0
0.030621158,0.267617365,0.0976046221,0.375680697,0.228476166,0.03317349304,0.0321820533,4.345727588,0.009778931714,1,493.5209571,0
0.0292906149,0.249204992,0.1021268555,0.395255179,0.224122366,0.03314857973,0.0317996981,4.342463945,0.009784677068,1,493.6539209,0
0.0278731928,0.232769516,0.1138618975,0.410704639,0.214790752,0.03311860641,0.0316666007,4.338537439,0.009794849599,1,493.7841949,0
0.026363446,0.228141674,0.1294388116,0.414274889,0.201781187,0.03308107748,0.0316666007,4.33362115,0.009811353889,1,493.9286607,0
0.0250848926,0.229256954,0.145838871,0.410051804,0.189767468,0.03303773243,0.0316666007,4.327942948,0.009834189292,1,494.0646113,0
0.0241553165,0.232717289,0.160783489,0.400882069,0.18146184,0.03299077049,0.0316666007,4.321790934,0.009861978106,1,494.1986461,0
0.0235727098,0.235188235,0.174784039,0.388083839,0.178371165,0.03293350346,0.0316666007,4.314288954,0.009894916516,1,494.3316028,0
0.0229416459,0.231166755,0.188090686,0.376266612,0.181534306,0.03285762548,0.0314720313,4.304348938,0.009933354369,1,494.4556795,0
0.0215671598,0.221701847,0.195980934,0.370017452,0.190732594,0.03274857954,0.0307642749,4.29006392,0.009978534008,1,494.5853321,0
0.0199444042,0.20803599,0.198589747,0.369297292,0.204132569,0.03259419258,0.0307370742,4.269839228,0.01001921566,1,494.7182797,0
0.0188840262,0.194224647,0.197316747,0.369657678,0.21991692,0.03239553325,0.030621158,4.243814855,0.01003116978,1,494.8521198,0
0.0185787918,0.181960301,0.197642574,0.369434533,0.232383789,0.03216078176,0.0305935157,4.21306241,0.009991547517,1,494.9910384,0
0.0184489088,0.171368229,0.199732794,0.371886704,0.238563381,0.03189539124,0.0303276404,4.178296252,0.009889208868,1,495.1257843,0
0.0181548493,0.162804279,0.203623895,0.374635709,0.240781237,0.03160138711,0.0300434485,4.139781712,0.009718050939,1,495.2591264,0
0.0176267731,0.156725562,0.206784402,0.376749007,0.242114238,0.03128109678,0.0297086707,4.097823679,0.009477116642,1,495.3877194,0
0.0167224646,0.155606057,0.205533555,0.378364503,0.243773446,0.03094758881,0.0292906149,4.054134134,0.009209033635,1,495.5208186,0
0.0157414652,0.161119642,0.196650606,0.37824546,0.24824283,0.03061837802,0.0291826192,4.011007521,0.008971019061,1,495.6612497,0
0.0142878069,0.169206222,0.185415518,0.371447275,0.259643162,0.03031943963,0.0290075136,3.971846592,0.008856136238,1,495.8003971,0
0.0130484781,0.172032875,0.180064794,0.360490739,0.274363122,0.03005372669,0.0289774711,3.937038197,0.008848087534,1,495.9368188,0
0.01222267925,0.173251168,0.179834194,0.349753876,0.284938081,0.02981803132,0.0288900841,3.906162103,0.008908949925,1,496.0714752,0
0.0113217402,0.172783743,0.184118194,0.343117382,0.288658937,0.0296143535,0.0282207769,3.879480309,0.00902462289,1,496.2050343,0
0.01006303825,0.166744317,0.191507809,0.341541886,0.290142936,0.02944192094,0.0279573562,3.856891643,0.009180593993,1,496.3279941,0
0.0086710429,0.157469097,0.198007506,0.342036259,0.293816086,0.02928534402,0.0279404706,3.836380067,0.009358246173,1,496.4581436,0
0.0077379402,0.147166003,0.201909432,0.343034569,0.300152036,0.02913112623,0.0278731928,3.816177536,0.009545174626,1,496.5887953,0
0.00746009069,0.139175502,0.200819881,0.345050079,0.307494454,0.02897465856,0.0277000567,3.795680271,0.009730758335,1,496.7190463,0
0.00736996056,0.13360528,0.19654835,0.347392156,0.315084267,0.02881946698,0.0271150241,3.775350175,0.009911678743,1,496.8557817,0
0.00702974444,0.136086814,0.195366982,0.345640842,0.315875633,0.02866614424,0.0270874288,3.755264895,0.0100919565,1,496.9877365,0
0.00648666791,0.142614175,0.196771794,0.342488334,0.311639005,0.02850023501,0.026363446,3.733530786,0.0102763025,1,497.1209445,0
0.00632725006,0.14979254,0.198204489,0.341049653,0.304626069,0.02831369283,0.0256707573,3.709093761,0.01045513048,1,497.253279,0
0.0067509595,0.156834631,0.200414984,0.340744258,0.295255173,0.02810505316,0.0253590783,3.681761964,0.0106106749,1,497.3878776,0
0.0075774124,0.162615791,0.201600513,0.344114809,0.284091466,0.02787510657,0.0253571092,3.651638961,0.01072689689,1,497.5222965,0
0.0087475223,0.165871773,0.201935443,0.352815706,0.270629554,0.02762897351,0.0253020728,3.61939553,0.01079334698,1,497.6662833,0
0.01024204835,0.168973121,0.19988709,0.361744571,0.25915317,0.02738177765,0.0252738916,3.587012873,0.01081805911,1,497.8147901,0
0.0118592331,0.174173915,0.192219882,0.369501873,0.252245089,0.02714541629,0.0252512431,3.556049534,0.01081635696,1,497.9503309,0
0.0131430698,0.1811834,0.183792356,0.371751076,0.250130101,0.02692048764,0.0250848926,3.526583881,0.01079867845,1,498.0815739,0
0.0133001934,0.188459719,0.177216952,0.371479906,0.249543219,0.02669512393,0.0244270644,3.497061234,0.01077228052,1,498.2114291,0
0.01255638855,0.198143522,0.168026257,0.372866174,0.24840767,0.026460087,0.0242382237,3.466271397,0.01074203514,1,498.343078,0
0.0130464488,0.208710929,0.160368031,0.370645771,0.247228812,0.02623066494,0.0241553165,3.436217107,0.01070477634,1,498.4752204,0
0.01397824255,0.216254554,0.153855708,0.369159305,0.246752199,0.02601289616,0.0241227576,3.407689397,0.01066122203,1,498.6070798,0
0.01475945915,0.218273161,0.148031724,0.370823734,0.248111916,0.0258094,0.0237464479,3.381031399,0.01061926034,1,498.7353826,0
0.01492343055,0.212558125,0.144346927,0.379274542,0.24889696,0.02562548825,0.0237129129,3.356938961,0.01059738442,1,498.8667696,0
0.01472340125,0.205665456,0.148233769,0.385781877,0.245595492,0.0254723856,0.0236913668,3.336882513,0.01060898561,1,498.9980213,0
0.01486118905,0.205733555,0.157014648,0.383172021,0.239218604,0.02535904604,0.0236473069,3.322035031,0.01064263682,1,499.1305665,0
0.0153773684,0.210562984,0.168282236,0.37387209,0.23190533,0.02528367295,0.0235727098,3.312161157,0.01067831068,1,499.2598296,0
0.0160464116,0.215243948,0.177940722,0.363161765,0.227607154,0.02524176914,0.0235727098,3.306671757,0.01070387132,1,499.3972577,0
0.0164855418,0.213525532,0.185087414,0.354929362,0.229972145,0.02522337735,0.0235727098,3.304262433,0.01071692263,1,499.5431643,0
0.0166056027,0.205673889,0.19026222,0.347971237,0.239487043,0.02521408226,0.0235727098,3.303044777,0.0107239161,1,499.6818978,0
0.0176565087,0.206879984,0.194269502,0.337976224,0.243217781,0.02520832547,0.0235727098,3.302290637,0.01072779812,1,499.8136465,0
0.0203473158,0.226178685,0.203887972,0.319049603,0.230536431,0.02521203111,0.0235727098,3.302776076,0.01072602081,1,499.9521084,0
0.0245758209,0.260482703,0.213501441,0.29460701,0.206833017,0.02523839786,0.0236473069,3.30623012,0.01072013254,1,500.0917714,0
0.0299063797,0.302055378,0.221241464,0.266985029,0.179811732,0.02529496947,0.0236913668,3.313641,0.01072509952,1,500.2297626,0
0.0358621776,0.343621193,0.225786283,0.238549825,0.156180523,0.02538226041,0.0236913668,3.325076113,0.01076444403,1,500.3662495,0
0.0418147319,0.376780978,0.225736452,0.217605699,0.138062143,0.02550852636,0.0236913668,3.341616954,0.01085975245,1,500.4902457,0
0.0472158976,0.391795596,0.224486725,0.209127613,0.127374163,0.02568480987,0.0236913668,3.364710094,0.01102328574,1,500.62318,0
0.0511016733,0.380920631,0.228763105,0.214133106,0.1250814897,0.02591860137,0.0237129129,3.395336779,0.01123469288,1,500.7573225,0
0.0523393863,0.350337739,0.237528198,0.228281475,0.131513213,0.0261764261,0.0237464479,3.42911182,0.01145010813,1,500.8963501,0
0.0545261497,0.32451096,0.238178449,0.24101498,0.141769444,0.02645116034,0.0241553165,3.465102005,0.01169453829,1,501.0327847,0
0.0595704303,0.312235392,0.226991664,0.247769851,0.153432674,0.02675319347,0.0242382237,3.504668345,0.01203279503,1,501.1714107,0
0.0647958303,0.318538248,0.212859163,0.244099709,0.159707036,0.0270758077,0.0245758209,3.546930809,0.01247713636,1,501.3056587,0
0.0685422551,0.341305318,0.208316767,0.228101108,0.15373453,0.02740307104,0.0245758209,3.589802307,0.01299163132,1,501.4405351,0
0.0729374173,0.374656064,0.205318928,0.207693418,0.139394143,0.02773841382,0.0245758209,3.63373221,0.0135866999,1,501.6601188,0
0.078015683,0.410620162,0.19809081,0.188158966,0.1251143655,0.02808713048,0.0245758209,3.679414093,0.01427438535,1,501.8656717,0
0.0837523216,0.438930774,0.184291041,0.175933019,0.1170928331,0.02845462245,0.0245758209,3.727555541,0.01506725058,1,502.0855718,0
0.0862808754,0.454292425,0.174673606,0.172490621,0.1122624681,0.0288192768,0.0245758209,3.775325261,0.01586922214,1,502.3432419,0
0.0852901885,0.474258674,0.164995713,0.168015739,0.1074396859,0.02916383618,0.0245758209,3.820462539,0.01659081015,1,502.5402343,0
0.0849389285,0.482921835,0.164347725,0.164173387,0.103618131,0.02951484596,0.0245758209,3.866444821,0.01727202477,1,502.672681,0
0.0870945251,0.470199988,0.17601634,0.166095094,0.1005940663,0.02990587435,0.0245758209,3.91766954,0.01798225039,1,502.8060296,0
0.0905522631,0.458671474,0.187513116,0.167917897,0.0953452296,0.03034095469,0.0245758209,3.974665064,0.01874460554,1,502.9431528,0
0.0941414034,0.466765022,0.190307147,0.16195115,0.0868352937,0.03081786158,0.0245758209,4.037139867,0.01955579317,1,503.0796897,0
0.097712173,0.486961352,0.190605589,0.14786321,0.0768576418,0.03134322104,0.0245758209,4.105961956,0.02040941568,1,503.215337,0
0.1014969354,0.51065187,0.188868718,0.1303779166,0.0686045455,0.03192486121,0.0245758209,4.182156818,0.02130212746,1,503.350032,0
0.1056040273,0.531021929,0.183626579,0.1159109254,0.0638365496,0.03255736253,0.0250848926,4.265014492,0.02223708776,1,503.4919357,0
0.1104549183,0.541554167,0.175753329,0.1091833021,0.0630543099,0.03323465449,0.0253571092,4.353739739,0.02323362066,1,503.6284976,0
0.1159674691,0.536398241,0.167985024,0.112464307,0.0671849345,0.0339457352,0.0253590783,4.446891312,0.02431271851,1,503.7557864,0
0.1220309034,0.508831824,0.161161997,0.1285839595,0.0793913065,0.0346837031,0.026363446,4.543565106,0.02548875571,1,503.8893059,0
0.1238704396,0.468328026,0.15572487,0.153394585,0.0986820821,0.0354080769,0.026363446,4.638458074,0.02664740451,1,504.017962,0
0.1140395972,0.428081267,0.15338976,0.181966034,0.1225233221,0.03602507009,0.026363446,4.719284182,0.0275177107,1,504.1468136,0
0.0956678626,0.392743454,0.153379815,0.210929819,0.147279061,0.03646701452,0.026363446,4.777178903,0.0280065642,1,504.2826452,0
0.0791619145,0.354880464,0.158948535,0.237796182,0.169212914,0.03674911705,0.026363446,4.814134334,0.02824988506,1,504.423378,0
0.0679523537,0.318905579,0.167204017,0.258535175,0.187402886,0.03691621363,0.026363446,4.836023986,0.0283698814,1,504.5490355,0
0.0593745469,0.306706893,0.169345875,0.266908355,0.197664321,0.03699935262,0.026363446,4.846915194,0.0284199544,1,504.6807804,0
0.0529487493,0.308886312,0.166211506,0.269151097,0.202802345,0.03703270217,0.026363446,4.851283985,0.0284362069,1,504.8121338,0
0.0482516222,0.316186974,0.158309397,0.270197633,0.207054381,0.03705965183,0.026363446,4.854814389,0.02844522103,1,504.9495767,0
0.0444007483,0.322915324,0.146303569,0.273741121,0.212639211,0.03710963117,0.026363446,4.861361683,0.02845237753,1,505.0829697,0
0.0405951477,0.32627676,0.132751001,0.279958286,0.220418785,0.03719017849,0.026363446,4.871913382,0.02844715482,1,505.2130492,0
0.0356609281,0.324765999,0.1228408757,0.288564984,0.228167202,0.03726881857,0.0270874288,4.882215232,0.02842843022,1,505.3449992,0
0.0291264441,0.317299648,0.11780049,0.296693651,0.239079749,0.03731800972,0.0278731928,4.888659273,0.02840856474,1,505.4795366,0
0.0248763346,0.302376234,0.1156656396,0.304168286,0.252913524,0.0373425196,0.0278731928,4.891870068,0.02839633892,1,505.6131768,0
0.023359402,0.283138326,0.1147210655,0.310515351,0.26826585,0.03735295445,0.0278731928,4.893237033,0.02839090545,1,505.7483207,0
0.0223661222,0.265502645,0.113841937,0.314959102,0.283330187,0.03735017322,0.0278731928,4.892872692,0.02839236673,1,505.8803721,0
0.0213594296,0.255857818,0.1142158535,0.312704105,0.295862796,0.03733418244,0.0278731928,4.8907779,0.02840084186,1,506.0157002,0
0.0202936494,0.253360155,0.1153266148,0.307140785,0.303878805,0.0373078252,0.0278731928,4.887325101,0.02841514745,1,506.1512912,0
0.0192657032,0.255392625,0.1168663716,0.305116618,0.303358692,0.03727437785,0.0278731928,4.882943498,0.02843392347,1,506.2830219,0
0.0185426608,0.258386083,0.1198418881,0.309263392,0.293965974,0.03723803124,0.0278731928,4.878182093,0.02845495428,1,506.4191751,0
0.0181679465,0.25726772,0.122086588,0.317066275,0.285411453,0.03720168992,0.0278731928,4.87342138,0.02847640211,1,506.5597175,0
0.0175681617,0.247660791,0.1218545404,0.324613825,0.288302689,0.03715926804,0.0278731928,4.867864113,0.0285016613,1,506.6955548,0
0.0164549087,0.23338684,0.1213620024,0.329451404,0.299344846,0.0371040279,0.0278731928,4.860627655,0.02853495791,1,506.8376775,0
0.0180027058,0.228147644,0.1172348048,0.32587162,0.31074322,0.03706043854,0.0278731928,4.854917448,0.0285599217,1,506.96683,0
0.0209090027,0.23857371,0.120876024,0.311056099,0.308585159,0.03704477137,0.0278731928,4.852865049,0.02856827725,1,507.0960842,0
0.024717757,0.264158938,0.133793687,0.286802283,0.290527347,0.03705997143,0.0278731928,4.854856258,0.02856112931,1,507.2246369,0
0.0294638096,0.301615294,0.150913392,0.255383189,0.262624305,0.03710853953,0.0291264441,4.861218679,0.02854261384,1,507.3421339,0
0.0349994415,0.345378647,0.167888155,0.2194532,0.232280542,0.03720303103,0.0292906149,4.873597065,0.02851475948,1,507.4697809,0
0.0407506953,0.388663495,0.181104114,0.184012389,0.205469306,0.03734125877,0.0294638096,4.891704899,0.02848751149,1,507.6045758,0
0.0460454212,0.423255487,0.187659636,0.15835779,0.184681673,0.03750772593,0.0299063797,4.913512097,0.0284740669,1,507.7390515,0
0.0508486532,0.446016444,0.18802438,0.144461495,0.170649025,0.03768910932,0.0303276404,4.937273321,0.02848285733,1,507.8728639,0
0.05531949,0.453613693,0.184728658,0.141758136,0.164580034,0.03787676135,0.0303276404,4.961855737,0.02851765952,1,508.0125945,0
0.0578086292,0.460152881,0.180271056,0.142627099,0.159140314,0.03805061391,0.0303276404,4.984630422,0.02856956906,1,508.1520265,0
0.0578651038,0.481858658,0.1759354,0.136976048,0.147364809,0.03818724381,0.0303276404,5.002528939,0.02862155367,1,508.2869174,0
0.0588143186,0.51025445,0.172440196,0.1244621086,0.134028929,0.03829933949,0.0303276404,5.017213473,0.02867371483,1,508.4193213,0
0.061701009,0.53726856,0.16838073,0.1104867804,0.1221629057,0.03843524926,0.0303276404,5.035017653,0.02874256243,1,508.55341,0
0.066164048,0.557557748,0.162230136,0.1000541692,0.1139939259,0.03860215232,0.0303276404,5.056881954,0.02884019378,1,508.6847599,0
0.0722352691,0.565136908,0.157943087,0.0956079504,0.1090768038,0.03880674032,0.0303276404,5.083682982,0.02898373642,1,508.8167079,0
0.078269504,0.557444096,0.163754868,0.0952302649,0.1053012704,0.0390523782,0.0303276404,5.115861544,0.02918162658,1,508.9573317,0
0.0815876126,0.558342354,0.169857158,0.0922088614,0.0980040261,0.03932503038,0.0303276404,5.15157898,0.02941176873,1,509.0972547,0
0.0839579716,0.568165974,0.172677201,0.086172993,0.0890258489,0.03962295807,0.0303276404,5.190607507,0.02966555118,1,509.2311009,0
0.0856869978,0.581224753,0.171252702,0.0804615189,0.0813740304,0.03996007303,0.0303276404,5.234769566,0.02993701478,1,509.3659527,0
0.086555253,0.593779763,0.164106392,0.0776742245,0.0778843721,0.04034346543,0.0303276404,5.284993971,0.03021053241,1,509.5096804,0
0.0865661483,0.602365702,0.152752431,0.0792520704,0.0790636704,0.04075668562,0.0303276404,5.339125816,0.03047060729,1,509.6425238,0
0.0854049484,0.60778005,0.140597563,0.0834238285,0.0827935845,0.0411750935,0.0303276404,5.393937249,0.03070539566,1,509.7701855,0
0.084786424,0.613119715,0.136511943,0.0830440464,0.0825378753,0.04159080941,0.030621158,5.448396033,0.0309252714,1,509.8958665,0
0.0855351179,0.625424354,0.133590759,0.0785179666,0.0769318088,0.04200350473,0.030621158,5.502459119,0.03114912203,1,510.0261951,0
0.0871594556,0.640366374,0.130862432,0.0726133449,0.0689983996,0.04241276149,0.030621158,5.556071755,0.03138843705,1,510.1605361,0
0.0897285725,0.653675007,0.128105935,0.0671064004,0.0613840894,0.04282534719,0.030621158,5.610120482,0.03165335947,1,510.2900979,0
0.0934054714,0.662580838,0.125742324,0.0628498316,0.055421549,0.04325702076,0.030621158,5.666669719,0.03195548339,1,510.4200448,0
0.0986614434,0.663129154,0.1236396962,0.0616978723,0.0528718522,0.04373093708,0.030621158,5.728752757,0.03231402451,1,510.5532925,0
0.1058556656,0.653806345,0.1187489594,0.0669111433,0.0546778801,0.04426798523,0.030621158,5.799106065,0.03275779328,1,510.6755659,0
